0,0,0
0,0,30
0,0,75
0,0,135
7.499999999999999,2.00961894323342,163.97777478867204
26.985571585149867,13.259618943233416,202.94891795897178
46.47114317029973,24.509618943233413,241.92006112927152
62.38104574699705,40.41952151993073,280.89120429957126
78.29094832369437,56.32942409662805,319.862347469871
94.20085090039169,72.23932667332537,358.83349064017074
110.110753477089,88.14922925002269,397.8046338104705
127.7884230067527,105.82689877968637,441.10590399969243
152.7884230067527,130.8268987796864,476.4612430590198
177.7884230067527,155.8268987796864,511.8165821183472
202.7884230067527,180.8268987796864,547.1719211776746
227.7884230067527,205.8268987796864,582.5272602370019
258.40704479154243,236.4455205644761,607.5272602370019
276.7782178624163,254.81669363534994,622.5272602370019
295.14939093329014,273.18786670622376,637.5272602370019
313.520564004164,291.5590397770976,652.5272602370019
344.2561355893139,322.2946113622475,664.1741172666153
374.9917071744638,353.0301829473974,675.8209742962288
405.7272787596137,383.7657545325473,687.4678313258422
436.4628503447636,414.5013261176972,699.1146883554557
458.19618143626764,452.14455978589854,710.7615453850691
479.9295125277717,489.78779345409987,722.4084024146825
501.66284361927575,527.4310271223012,734.055259444296
532.3984152044256,558.166598707451,745.7021164739094
563.1339867895755,588.9021702926009,757.3489735035229
593.8695583747253,619.6377418777507,768.9958305331363
631.5127920429267,641.3710729692548,780.6426875627498
669.156025711128,663.1044040607588,792.2895445923632
706.7992593793293,684.8377351522629,803.9364016219766
744.4424930475307,706.571066243767,815.5832586515901
783.4136362178303,729.071066243767,815.5832586515901
826.7149064070522,754.071066243767,815.5832586515901
870.0161765962741,779.071066243767,815.5832586515901
913.317446785496,804.071066243767,815.5832586515901
956.6187169747179,829.071066243767,815.5832586515901
999.9199871639398,854.071066243767,815.5832586515901
1043.2212573531617,879.071066243767,815.5832586515901
1086.5225275423836,904.071066243767,815.5832586515901
1129.8237977316055,929.071066243767,815.5832586515901
1173.1250679208274,954.071066243767,815.5832586515901
1216.4263381100493,979.071066243767,815.5832586515901
1259.7276082992712,1004.071066243767,815.5832586515901
1303.028878488493,1029.0710662437668,815.5832586515901
1346.330148677715,1054.0710662437668,815.5832586515901
1388.1559638646054,1078.2192119009935,802.642306396464
1429.9817790514958,1102.3673575582202,789.701354141338
1471.8075942383862,1126.5155032154469,776.760401886212
1513.6334094252766,1150.6636488726735,763.819449631086
