0,0,0
0,0,30
0,0,60
0,0,95
7.814167995011865,0,139.31634888554936
19.461025024625297,0,182.78301106855744
31.10788205423873,0,226.24967325156553
38.60788205423873,2.00961894323342,255.22744804023756
46.10788205423873,4.01923788646684,284.2052228289096
53.60788205423873,6.02885682970026,313.18299761758163
63.518864740719295,8.684496636741565,341.3737762411589
73.42984742719986,11.340136443782871,369.5645548647362
86.64449100917395,14.880989519837945,407.1522596961725
106.50105410752909,22.108187442467894,452.467649048005
124.80096164606243,32.67364398598538,497.7830383998375
146.4515967406734,45.17364398598538,541.0843085890594
165.93716832582328,56.42364398598538,580.0554517593591
193.49392793213403,72.3335465626827,611.8752569127538
238.49392793213403,98.31430867621586,641.8752569127538
283.49392793213406,124.29507078974902,671.8752569127538
328.49392793213406,150.27583290328218,701.8752569127538
373.49392793213406,176.25659501681534,731.8752569127538
423.6849061564025,205.23436980548738,747.404399618905
454.4204777415524,235.96994139063725,759.0512566485185
